variable,value,path_1,path_2,path_3,path_4,json_name,json_1,json_2,data_type
messages/autofill_information.json,"{'autofill_information_v2': {'CITY': ['string'], 'COUNTRY': ['string'], 'EMAIL': ['string'], 'PHONE': ['string'], 'GENDER': ['string'], 'SLIDER': ['string'], 'FIRST_NAME': ['string'], 'LAST_NAME': ['string'], 'FULL_NAME': ['string'], 'WORK_EMAIL': ['string'], 'WORK_PHONE': ['string']}}",messages,,,,autofill_information.json,autofill_information_v2,PHONE,
messages/autofill_information.json,"{'autofill_information_v2': {'CITY': ['string'], 'COUNTRY': ['string'], 'EMAIL': ['string'], 'PHONE': ['string'], 'GENDER': ['string'], 'SLIDER': ['string'], 'FIRST_NAME': ['string'], 'LAST_NAME': ['string'], 'FULL_NAME': ['string'], 'WORK_EMAIL': ['string'], 'WORK_PHONE': ['string']}}",messages,,,,autofill_information.json,autofill_information_v2,GENDER,
messages/autofill_information.json,"{'autofill_information_v2': {'CITY': ['string'], 'COUNTRY': ['string'], 'EMAIL': ['string'], 'PHONE': ['string'], 'GENDER': ['string'], 'SLIDER': ['string'], 'FIRST_NAME': ['string'], 'LAST_NAME': ['string'], 'FULL_NAME': ['string'], 'WORK_EMAIL': ['string'], 'WORK_PHONE': ['string']}}",messages,,,,autofill_information.json,autofill_information_v2,SLIDER,
messages/autofill_information.json,"{'autofill_information_v2': {'CITY': ['string'], 'COUNTRY': ['string'], 'EMAIL': ['string'], 'PHONE': ['string'], 'GENDER': ['string'], 'SLIDER': ['string'], 'FIRST_NAME': ['string'], 'LAST_NAME': ['string'], 'FULL_NAME': ['string'], 'WORK_EMAIL': ['string'], 'WORK_PHONE': ['string']}}",messages,,,,autofill_information.json,autofill_information_v2,FIRST_NAME,
messages/autofill_information.json,"{'autofill_information_v2': {'CITY': ['string'], 'COUNTRY': ['string'], 'EMAIL': ['string'], 'PHONE': ['string'], 'GENDER': ['string'], 'SLIDER': ['string'], 'FIRST_NAME': ['string'], 'LAST_NAME': ['string'], 'FULL_NAME': ['string'], 'WORK_EMAIL': ['string'], 'WORK_PHONE': ['string']}}",messages,,,,autofill_information.json,autofill_information_v2,LAST_NAME,
messages/autofill_information.json,"{'autofill_information_v2': {'CITY': ['string'], 'COUNTRY': ['string'], 'EMAIL': ['string'], 'PHONE': ['string'], 'GENDER': ['string'], 'SLIDER': ['string'], 'FIRST_NAME': ['string'], 'LAST_NAME': ['string'], 'FULL_NAME': ['string'], 'WORK_EMAIL': ['string'], 'WORK_PHONE': ['string']}}",messages,,,,autofill_information.json,autofill_information_v2,FULL_NAME,
messages/autofill_information.json,"{'autofill_information_v2': {'CITY': ['string'], 'COUNTRY': ['string'], 'EMAIL': ['string'], 'PHONE': ['string'], 'GENDER': ['string'], 'SLIDER': ['string'], 'FIRST_NAME': ['string'], 'LAST_NAME': ['string'], 'FULL_NAME': ['string'], 'WORK_EMAIL': ['string'], 'WORK_PHONE': ['string']}}",messages,,,,autofill_information.json,autofill_information_v2,WORK_EMAIL,
messages/autofill_information.json,"{'autofill_information_v2': {'CITY': ['string'], 'COUNTRY': ['string'], 'EMAIL': ['string'], 'PHONE': ['string'], 'GENDER': ['string'], 'SLIDER': ['string'], 'FIRST_NAME': ['string'], 'LAST_NAME': ['string'], 'FULL_NAME': ['string'], 'WORK_EMAIL': ['string'], 'WORK_PHONE': ['string']}}",messages,,,,autofill_information.json,autofill_information_v2,WORK_PHONE,
messages/secret_conversations.json,"{'secret_conversations_v2': {'tincan_devices': 'array', 'armadillo_devices': [{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}], 'calls': 'array'}}",messages,,,,secret_conversations.json,secret_conversations_v2,tincan_devices,
messages/secret_conversations.json,"{'secret_conversations_v2': {'tincan_devices': 'array', 'armadillo_devices': [{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}], 'calls': 'array'}}",messages,,,,secret_conversations.json,secret_conversations_v2,armadillo_devices,
messages/secret_conversations.json,"{'secret_conversations_v2': {'tincan_devices': 'array', 'armadillo_devices': [{'device_type': 'string', 'device_manufacturer': 'string', 'device_model': 'string', 'device_os_version': 'string', 'last_connected_ip': 'string', 'last_active_time': 'number'}], 'calls': 'array'}}",messages,,,,secret_conversations.json,secret_conversations_v2,calls,
messages/e2ee_cutover/alexandralichteguez_10232837995721632/message_1.json,"{'participants': [{'name': 'string'}], 'messages': [{'sender_name': 'string', 'timestamp_ms': 'number', 'content': 'string', 'is_geoblocked_for_viewer': 'boolean', 'is_unsent_image_by_messenger_kid_parent': 'boolean'}], 'title': 'string', 'is_still_participant': 'boolean', 'thread_path': 'string', 'magic_words': 'array'}",messages,e2ee_cutover,alexandralichteguez_10232837995721632,,message_1.json,participants,name,
messages/e2ee_cutover/alexandralichteguez_10232837995721632/message_1.json,"{'participants': [{'name': 'string'}], 'messages': [{'sender_name': 'string', 'timestamp_ms': 'number', 'content': 'string', 'is_geoblocked_for_viewer': 'boolean', 'is_unsent_image_by_messenger_kid_parent': 'boolean'}], 'title': 'string', 'is_still_participant': 'boolean', 'thread_path': 'string', 'magic_words': 'array'}",messages,e2ee_cutover,alexandralichteguez_10232837995721632,,message_1.json,messages,sender_name,
messages/e2ee_cutover/alexandralichteguez_10232837995721632/message_1.json,"{'participants': [{'name': 'string'}], 'messages': [{'sender_name': 'string', 'timestamp_ms': 'number', 'content': 'string', 'is_geoblocked_for_viewer': 'boolean', 'is_unsent_image_by_messenger_kid_parent': 'boolean'}], 'title': 'string', 'is_still_participant': 'boolean', 'thread_path': 'string', 'magic_words': 'array'}",messages,e2ee_cutover,alexandralichteguez_10232837995721632,,message_1.json,messages,timestamp_ms,
messages/e2ee_cutover/alexandralichteguez_10232837995721632/message_1.json,"{'participants': [{'name': 'string'}], 'messages': [{'sender_name': 'string', 'timestamp_ms': 'number', 'content': 'string', 'is_geoblocked_for_viewer': 'boolean', 'is_unsent_image_by_messenger_kid_parent': 'boolean'}], 'title': 'string', 'is_still_participant': 'boolean', 'thread_path': 'string', 'magic_words': 'array'}",messages,e2ee_cutover,alexandralichteguez_10232837995721632,,message_1.json,messages,content,
