id,variable,value,path_1,path_2,path_3,path_4,json_name,row_path,col_path_1,col_path_1_LIST,col_path_2,col_path_2_LIST,col_path_3,col_path_3_LIST,col_path_4,col_path_4_LIST,col_path_5,col_path_5_LIST,col_path_6,col_path_6_LIST,col_path_7,col_path_7_LIST,col_path_8,col_path_8_LIST,data_type,path,list_path,subfield_path,column_name,var_type,name,duplicate_flag
places_you_have_been_tagged_in:media,your_facebook_activity/posts/places_you_have_been_tagged_in.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",your_facebook_activity,posts,,,places_you_have_been_tagged_in.json,media,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,places_you_have_been_tagged_in,Yes
places_you_have_been_tagged_in:label_values:label,your_facebook_activity/posts/places_you_have_been_tagged_in.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",your_facebook_activity,posts,,,places_you_have_been_tagged_in.json,label_values,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')",,"[""label_values"", ""label""]",label,static,places_you_have_been_tagged_in,Yes
places_you_have_been_tagged_in:label_values:timestamp_value,your_facebook_activity/posts/places_you_have_been_tagged_in.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",your_facebook_activity,posts,,,places_you_have_been_tagged_in.json,label_values,timestamp_value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,number,"('label_values', 'timestamp_value')",,"[""label_values"", ""timestamp_value""]",timestamp_value,static,places_you_have_been_tagged_in,Yes
places_you_have_been_tagged_in:fbid,your_facebook_activity/posts/places_you_have_been_tagged_in.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",your_facebook_activity,posts,,,places_you_have_been_tagged_in.json,fbid,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('fbid',)",,"[""fbid""]",fbid,skip,places_you_have_been_tagged_in,Yes
your_videos:videos_v2:uri,your_facebook_activity/posts/your_videos.json,"{'videos_v2': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'upload_ip': 'string', 'upload_timestamp': 'number'}]}}, 'title': 'string', 'description': 'string', 'dubbing_info': 'array', 'media_variants': 'array'}]}",your_facebook_activity,posts,,,your_videos.json,videos_v2,uri,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('videos_v2', 'uri')",,"[""videos_v2"", ""uri""]",uri,static,your_videos,Yes
your_videos:videos_v2:creation_timestamp,your_facebook_activity/posts/your_videos.json,"{'videos_v2': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'upload_ip': 'string', 'upload_timestamp': 'number'}]}}, 'title': 'string', 'description': 'string', 'dubbing_info': 'array', 'media_variants': 'array'}]}",your_facebook_activity,posts,,,your_videos.json,videos_v2,creation_timestamp,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,number,"('videos_v2', 'creation_timestamp')",,"[""videos_v2"", ""creation_timestamp""]",creation_timestamp,static,your_videos,Yes
your_videos:videos_v2:upload_ip,your_facebook_activity/posts/your_videos.json,"{'videos_v2': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'upload_ip': 'string', 'upload_timestamp': 'number'}]}}, 'title': 'string', 'description': 'string', 'dubbing_info': 'array', 'media_variants': 'array'}]}",your_facebook_activity,posts,,,your_videos.json,videos_v2,media_metadata,LIST,video_metadata,NO LIST,exif_data,NO LIST,upload_ip,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,string,"('videos_v2', 'media_metadata', 'video_metadata', 'exif_data', 'upload_ip')",,"[""videos_v2"", ""media_metadata"", ""video_metadata"", ""exif_data"", ""upload_ip""]",upload_ip,static,your_videos,Yes
your_videos:videos_v2:upload_timestamp,your_facebook_activity/posts/your_videos.json,"{'videos_v2': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'upload_ip': 'string', 'upload_timestamp': 'number'}]}}, 'title': 'string', 'description': 'string', 'dubbing_info': 'array', 'media_variants': 'array'}]}",your_facebook_activity,posts,,,your_videos.json,videos_v2,media_metadata,LIST,video_metadata,NO LIST,exif_data,NO LIST,upload_timestamp,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,number,"('videos_v2', 'media_metadata', 'video_metadata', 'exif_data', 'upload_timestamp')",,"[""videos_v2"", ""media_metadata"", ""video_metadata"", ""exif_data"", ""upload_timestamp""]",upload_timestamp,static,your_videos,Yes
your_videos:videos_v2:title,your_facebook_activity/posts/your_videos.json,"{'videos_v2': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'upload_ip': 'string', 'upload_timestamp': 'number'}]}}, 'title': 'string', 'description': 'string', 'dubbing_info': 'array', 'media_variants': 'array'}]}",your_facebook_activity,posts,,,your_videos.json,videos_v2,title,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('videos_v2', 'title')",,"[""videos_v2"", ""title""]",title,static,your_videos,Yes
your_videos:videos_v2:description,your_facebook_activity/posts/your_videos.json,"{'videos_v2': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'upload_ip': 'string', 'upload_timestamp': 'number'}]}}, 'title': 'string', 'description': 'string', 'dubbing_info': 'array', 'media_variants': 'array'}]}",your_facebook_activity,posts,,,your_videos.json,videos_v2,description,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('videos_v2', 'description')",,"[""videos_v2"", ""description""]",description,static,your_videos,Yes
your_videos:videos_v2:dubbing_info,your_facebook_activity/posts/your_videos.json,"{'videos_v2': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'upload_ip': 'string', 'upload_timestamp': 'number'}]}}, 'title': 'string', 'description': 'string', 'dubbing_info': 'array', 'media_variants': 'array'}]}",your_facebook_activity,posts,,,your_videos.json,videos_v2,dubbing_info,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('videos_v2', 'dubbing_info')",,"[""videos_v2"", ""dubbing_info""]",dubbing_info,static,your_videos,Yes
your_videos:videos_v2:media_variants,your_facebook_activity/posts/your_videos.json,"{'videos_v2': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'upload_ip': 'string', 'upload_timestamp': 'number'}]}}, 'title': 'string', 'description': 'string', 'dubbing_info': 'array', 'media_variants': 'array'}]}",your_facebook_activity,posts,,,your_videos.json,videos_v2,media_variants,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('videos_v2', 'media_variants')",,"[""videos_v2"", ""media_variants""]",media_variants,static,your_videos,Yes
weather_forecast_settings:media,your_facebook_activity/other_activity/weather_forecast_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,weather_forecast_settings.json,media,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,weather_forecast_settings,Yes
weather_forecast_settings:label_values:label,your_facebook_activity/other_activity/weather_forecast_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,weather_forecast_settings.json,label_values,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')",,"[""label_values"", ""label""]",label,static,weather_forecast_settings,Yes
weather_forecast_settings:label_values:value,your_facebook_activity/other_activity/weather_forecast_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,weather_forecast_settings.json,label_values,value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'value')",,"[""label_values"", ""value""]",value,static,weather_forecast_settings,Yes
weather_forecast_settings:fbid,your_facebook_activity/other_activity/weather_forecast_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,weather_forecast_settings.json,fbid,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('fbid',)",,"[""fbid""]",fbid,skip,weather_forecast_settings,Yes
your_recently_followed_history:media,your_facebook_activity/other_activity/your_recently_followed_history.json,"{'media': 'array', 'label_values': [{'label': 'string', 'vec': [{'dict': [{'label': 'string', 'value': 'string'}]}]}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,your_recently_followed_history.json,media,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,your_recently_followed_history,Yes
your_recently_followed_history:label_values:label_values:label,your_facebook_activity/other_activity/your_recently_followed_history.json,"{'media': 'array', 'label_values': [{'label': 'string', 'vec': [{'dict': [{'label': 'string', 'value': 'string'}]}]}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,your_recently_followed_history.json,label_values,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')",,"[""label_values"", ""label""]",label,static,your_recently_followed_history,Yes
your_recently_followed_history:label_values:vec:label,your_facebook_activity/other_activity/your_recently_followed_history.json,"{'media': 'array', 'label_values': [{'label': 'string', 'vec': [{'dict': [{'label': 'string', 'value': 'string'}]}]}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,your_recently_followed_history.json,label_values,vec,LIST,,LIST,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'vec', 'label')","[""label_values"", ""vec""]","""label""",label,list,your_recently_followed_history,Yes
your_recently_followed_history:label_values:value,your_facebook_activity/other_activity/your_recently_followed_history.json,"{'media': 'array', 'label_values': [{'label': 'string', 'vec': [{'dict': [{'label': 'string', 'value': 'string'}]}]}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,your_recently_followed_history.json,label_values,vec,LIST,,LIST,value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'vec', 'value')","[""label_values"", ""vec""]","""value""",value,list,your_recently_followed_history,Yes
your_recently_followed_history:fbid,your_facebook_activity/other_activity/your_recently_followed_history.json,"{'media': 'array', 'label_values': [{'label': 'string', 'vec': [{'dict': [{'label': 'string', 'value': 'string'}]}]}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,your_recently_followed_history.json,fbid,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('fbid',)",,"[""fbid""]",fbid,skip,your_recently_followed_history,Yes
your_recently_used_emojis:media,your_facebook_activity/other_activity/your_recently_used_emojis.json,"{'media': 'array', 'label_values': [{'label': 'string', 'dict': [{'label': 'string', 'dict': [{'label': 'string', 'value': 'string'}]}]}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,your_recently_used_emojis.json,media,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,your_recently_used_emojis,Yes
your_recently_used_emojis:label_values:label,your_facebook_activity/other_activity/your_recently_used_emojis.json,"{'media': 'array', 'label_values': [{'label': 'string', 'dict': [{'label': 'string', 'dict': [{'label': 'string', 'value': 'string'}]}]}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,your_recently_used_emojis.json,label_values,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')",,"[""label_values"", ""label""]",label,static,your_recently_used_emojis,Yes
your_recently_used_emojis:label_values:label,your_facebook_activity/other_activity/your_recently_used_emojis.json,"{'media': 'array', 'label_values': [{'label': 'string', 'dict': [{'label': 'string', 'dict': [{'label': 'string', 'value': 'string'}]}]}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,your_recently_used_emojis.json,label_values,,LIST,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')","[""label_values"", ""label""]","""label""",label,list,your_recently_used_emojis,Yes
your_recently_used_emojis:label_values:label,your_facebook_activity/other_activity/your_recently_used_emojis.json,"{'media': 'array', 'label_values': [{'label': 'string', 'dict': [{'label': 'string', 'dict': [{'label': 'string', 'value': 'string'}]}]}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,your_recently_used_emojis.json,label_values,,LIST,,LIST,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')","[""label_values"", ""label""]","""label""",label,list,your_recently_used_emojis,Yes
your_recently_used_emojis:label_values:value,your_facebook_activity/other_activity/your_recently_used_emojis.json,"{'media': 'array', 'label_values': [{'label': 'string', 'dict': [{'label': 'string', 'dict': [{'label': 'string', 'value': 'string'}]}]}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,your_recently_used_emojis.json,label_values,,LIST,,LIST,value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'value')","[""label_values"", ""value""]","""value""",value,list,your_recently_used_emojis,Yes
your_recently_used_emojis:fbid,your_facebook_activity/other_activity/your_recently_used_emojis.json,"{'media': 'array', 'label_values': [{'label': 'string', 'dict': [{'label': 'string', 'dict': [{'label': 'string', 'value': 'string'}]}]}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,your_recently_used_emojis.json,fbid,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('fbid',)",,"[""fbid""]",fbid,skip,your_recently_used_emojis,Yes
weekly_engagement_list_activity:media,your_facebook_activity/other_activity/weekly_engagement_list_activity.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,weekly_engagement_list_activity.json,media,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,weekly_engagement_list_activity,Yes
weekly_engagement_list_activity:label_values:label,your_facebook_activity/other_activity/weekly_engagement_list_activity.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,weekly_engagement_list_activity.json,label_values,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')",,"[""label_values"", ""label""]",label,static,weekly_engagement_list_activity,No
weekly_engagement_list_activity:label_values:value,your_facebook_activity/other_activity/weekly_engagement_list_activity.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,weekly_engagement_list_activity.json,label_values,value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'value')",,"[""label_values"", ""value""]",value,static,weekly_engagement_list_activity,No
weekly_engagement_list_activity:fbid,your_facebook_activity/other_activity/weekly_engagement_list_activity.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",your_facebook_activity,other_activity,,,weekly_engagement_list_activity.json,fbid,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('fbid',)",,"[""fbid""]",fbid,skip,weekly_engagement_list_activity,No
