variable,value,row_path,col_path_1,col_path_2,col_path_3,col_path_4,col_path_5,data_type,col_path_1_values,col_path_2_values,col_path_3_values,col_path_4_values
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': 'object'}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': 'object'}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': 'object'}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': 'object'}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': 'object'}, 'Hashtag': {'HashtagList': 'object'}, 'Like List': {'App': 'number', 'ItemFavoriteList': 'object'}, 'Login History': {'LoginHistoryList': 'object'}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Most Recent Location Data,LocationData,LastRegion,,,string,"{'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}","{'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}",string,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': 'object'}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': 'object'}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': 'object'}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': 'object'}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': 'object'}, 'Hashtag': {'HashtagList': 'object'}, 'Like List': {'App': 'number', 'ItemFavoriteList': 'object'}, 'Login History': {'LoginHistoryList': 'object'}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Purchases,SendGifts,SendGifts,,,object,"{'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}",{'SendGifts': 'object'},object,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': 'object'}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': 'object'}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': 'object'}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': 'object'}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': 'object'}, 'Hashtag': {'HashtagList': 'object'}, 'Like List': {'App': 'number', 'ItemFavoriteList': 'object'}, 'Login History': {'LoginHistoryList': 'object'}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Purchases,BuyGifts,BuyGifts,,,object,"{'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}",{'BuyGifts': 'object'},object,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': 'object'}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': 'object'}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': 'object'}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': 'object'}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': 'object'}, 'Hashtag': {'HashtagList': 'object'}, 'Like List': {'App': 'number', 'ItemFavoriteList': 'object'}, 'Login History': {'LoginHistoryList': 'object'}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Searches,SearchList,Date,,,string,"{'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}","{'Date': 'string', 'SearchTerm': 'string'}",string,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': 'object'}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': 'object'}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': 'object'}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': 'object'}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': 'object'}, 'Hashtag': {'HashtagList': 'object'}, 'Like List': {'App': 'number', 'ItemFavoriteList': 'object'}, 'Login History': {'LoginHistoryList': 'object'}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Searches,SearchList,SearchTerm,,,string,"{'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}","{'Date': 'string', 'SearchTerm': 'string'}",string,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': 'object'}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': 'object'}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': 'object'}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': 'object'}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': 'object'}, 'Hashtag': {'HashtagList': 'object'}, 'Like List': {'App': 'number', 'ItemFavoriteList': 'object'}, 'Login History': {'LoginHistoryList': 'object'}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Share History,ShareHistoryList,,,,object,{'ShareHistoryList': 'object'},object,,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': 'object'}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': 'object'}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': 'object'}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': 'object'}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': 'object'}, 'Hashtag': {'HashtagList': 'object'}, 'Like List': {'App': 'number', 'ItemFavoriteList': 'object'}, 'Login History': {'LoginHistoryList': 'object'}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Status,Status List,Resolution,,,string,"{'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}","{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}",string,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': 'object'}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': 'object'}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': 'object'}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': 'object'}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': 'object'}, 'Hashtag': {'HashtagList': 'object'}, 'Like List': {'App': 'number', 'ItemFavoriteList': 'object'}, 'Login History': {'LoginHistoryList': 'object'}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Status,Status List,App Version,,,string,"{'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}","{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}",string,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': 'object'}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': 'object'}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': 'object'}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': 'object'}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': 'object'}, 'Hashtag': {'HashtagList': 'object'}, 'Like List': {'App': 'number', 'ItemFavoriteList': 'object'}, 'Login History': {'LoginHistoryList': 'object'}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Status,Status List,IDFA,,,string,"{'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}","{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}",string,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': 'object'}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': 'object'}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': 'object'}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': 'object'}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': 'object'}, 'Hashtag': {'HashtagList': 'object'}, 'Like List': {'App': 'number', 'ItemFavoriteList': 'object'}, 'Login History': {'LoginHistoryList': 'object'}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Status,Status List,GAID,,,string,"{'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}","{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}",string,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': 'object'}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': 'object'}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': 'object'}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': 'object'}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': 'object'}, 'Hashtag': {'HashtagList': 'object'}, 'Like List': {'App': 'number', 'ItemFavoriteList': 'object'}, 'Login History': {'LoginHistoryList': 'object'}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Status,Status List,Android ID,,,string,"{'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}","{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}",string,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': 'object'}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': 'object'}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': 'object'}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': 'object'}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': 'object'}, 'Hashtag': {'HashtagList': 'object'}, 'Like List': {'App': 'number', 'ItemFavoriteList': 'object'}, 'Login History': {'LoginHistoryList': 'object'}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Status,Status List,IDFV,,,string,"{'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}","{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}",string,
